pto_no,sacco,permit_id,primary_route,all_matches,confidence,score,reasons,route_text
NTSA/RSN-1912,Risen Company,,11,11 (MEDIUM:63); 14 (MEDIUM:63); 15 (MEDIUM:63),MEDIUM,63,"4 waypoints (mombasa, industrial, machakos); Terminal 'bus station'","Ronald ngala - Komarock, Embakasi,Kayole, Soweto ,Umoja, Buru buru,imara daima, outering, civil servant , juja rd, eastleigh, bus station, tom mboya ,Mfangano street/Lane, Industrial area,Mombasa rd, Utawala, Eastern by pass,Kangundo, Machakos, Kitengela, Athiriver,Katani, Syokimau,Ngong rd, Karen, Ngong, Ongata Rongai, Kabiria, Yaya, Kawangware, Ngumo, Mbagathi way, Langata, satellite,GPO,upper hill, KNH, Moi avenue, Ambassadeur, Community, Commercial,Accra rd, Temple road, Westlands, Kikuyu,parklands,forest rd,thika rd, Kasarani,Mwiki, Zimmerman,44 kahawa west,Ruiru,Juja,Thika - makongeni and back- Ronald ngala - Komarock, Embakasi,Kayole, Soweto ,Umoja, Buru buru,imara daima, outering, civil servant , juja rd, eastleigh, bus station, tom mboya ,Mfangano street/Lane, Industrial area,Mombasa rd, Utawala, Eastern by pass,Kangundo, Machakos, Kitengela, Athiriver,Katani, Syokimau,Ngong rd, Karen, Ngong, Ongata Rongai, Kabiria, Yaya, Kawangware, Ngumo, Mbagathi way, Langata, satellite,GPO,upper hill, KNH, Moi avenue, Ambassadeur, Community, Commercial,Accra rd, Temple road, Westlands, Kikuyu,parklands,forest rd,thika rd, Kasarani,Mwiki, Zimmerman,44 kahawa west,Ruiru,Juja,Thika - makongeni and back - Ronald ngala - Komarock, Embakasi,Kayole, Soweto ,Umoja, Buru buru,imara daima, outering, civil servant , juja rd, eastleigh, bus station, tom mboya ,Mfangano street/Lane, Industrial area,Mombasa rd, Utawala, Eastern by pass,Kangundo, Machakos, Kitengela, Athiriver,Katani, Syokimau,Ngong rd, Karen, Ngong, Ongata Rongai, Kabiria, Yaya, Kawangware, Ngumo, Mbagathi way, Langata, satellite,GPO,upper hill, KNH, Moi avenue, Ambassadeur, Community, Commercial,Accra rd, Temple road, Westlands, Kikuyu,parklands,forest rd,thika rd, Kasarani,Mwiki, Zimmerman,44 kahawa west,Ruiru,Juja,Thika - makongeni and back"
NTSA/RSN-0527,ROG,NTR-00201911291552040,15,15 (LOW:36); 34L (LOW:36),LOW,36,"3 waypoints (nairobi, otiende, langata)","Nairobi Cbd, Bus stationLangata shopping centreVia Langata rd, Otiende"
NTSA/RSN-0527,ROG,NTR-00202107071442490,23KS,23KS (MEDIUM:48); 26S (MEDIUM:48); 28 (LOW:39),MEDIUM,48,"4 waypoints (estate, kimathi, jerusalem)","Gikomba, eastleigh umoja buruburu jerusalem, kimathi estate"
NTSA/RSN-0527,ROG,NTR-00776,33C,33C (MEDIUM:48); 33FED (MEDIUM:48); 33TP (MEDIUM:48),MEDIUM,48,"4 waypoints (cabanas, pipeline, city)","Gill House, Jogoo Rd Buruburu Umoja Outering Rd Juja Rd Ojijo Rd via Westlands Mombasa Rd City Cabanas, Pipeline"
NTSA/RSN-0527,ROG,NTR-00202203011351100,1960,1960 (MEDIUM:48); 04SK (MEDIUM:48); 1961K (MEDIUM:48),MEDIUM,48,"4 waypoints (umoja, donholm, city)","Gill House, Jogoo Rd Donholm Savanna Greenspan Buruburu Umoja Kangundo Rd Outering Rd Juja Rd Ojijo Rd via Westlands Mombasa Rd City Cabanas, Pipeline"
NTSA/RSN-0527,ROG,ADR-DB3TOO5,33C,33C (MEDIUM:48); 33FED (MEDIUM:48); 33TP (MEDIUM:48),MEDIUM,48,"4 waypoints (cabanas, pipeline, city)","Gill House, Jogoo Rd DonholmSavanna GreenspanBuruburuUmojaOutering Rd Juja Rd Ojijo Rd via Westlands Mombasa Rd City Cabanas, Pipeline"
NTSA/RSN-0527,ROG,ADR-3ZQS22L,,,UNMATCHED,0,Insufficient keyword overlap,"gill house, jogoo road,buruburu, outering"
NTSA/RSN-0527,ROG,ADR-JY7S77Z,7,7 (LOW:39),LOW,39,"2 waypoints (luthuli, kariokor); Terminal 'gikomba'","luthuli avenue, kariokor, eastleigh"
NTSA/RSN-0527,ROG,ADR-POKSKKO,10,10 (LOW:39); 33DP (LOW:39),LOW,39,"2 waypoints (muthurwa, jogoo); Terminal 'muthurwa'","gillhouse, muthurwa,jogoo road,buruburu, civilservant"
NTSA/RSN-0527,ROG,ADR-VYASAAA,,,UNMATCHED,0,Insufficient keyword overlap,"gill house, outering,jogoo road, buruburu"
NTSA/RSN-0527,ROG,ADR-Q5LCLLB,10,10 (LOW:39); 33DP (LOW:39),LOW,39,"2 waypoints (muthurwa, jogoo); Terminal 'muthurwa'","gillhouse, civilservant,muthurwa,jogoo road, buruburu"
NTSA/RSN-0527,ROG,ADR-EPJSJJL,7,7 (LOW:39),LOW,39,"2 waypoints (luthuli, kariokor); Terminal 'gikomba'","luthuli avenue, eastleigh, kariokor"
NTSA/RSN-0529,Rongao Saving AND Credit,NTR-0095,126,126 (MEDIUM:51); 2 (LOW:39); 8 (LOW:39),MEDIUM,51,"3 waypoints (rongai, kiserian, railways); Terminal 'railways'","railways, rongai,kiserian, ngong"
NTSA/RSN-0529,Rongao Saving AND Credit,NTR-00138,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (kiserian, mbagathi, railways); Terminal 'railways'","kiserian, magadi road,langata road,mbagathi road,knh, railways"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-LZRSR32,125,125 (MEDIUM:63); 126 (MEDIUM:63); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, mbagathi); Terminal 'railways'","railways, mbagathi way,ongata rongai, kiserian"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-O68I8LQ,,,UNMATCHED,0,Insufficient keyword overlap,"ngong, kiserian, magandi"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-6DBSLD2,126,126 (MEDIUM:51); 2 (LOW:39); 8 (LOW:39),MEDIUM,51,"3 waypoints (rongai, kiserian, railways); Terminal 'railways'","railways, ngong,rongai, kiserian"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-WZ9S937,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, kiserian, magadi"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-537HWO8,125,125 (MEDIUM:63); 126 (MEDIUM:63); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, mbagathi); Terminal 'railways'","railways, kiserian,mbagathi way, ongata rongai"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-A5AC875,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (kiserian, mbagathi, railways); Terminal 'railways'","kiserian, railways,magadi road,langata road,mbagathi road, knh"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-9AKFRWK,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, mbagathi, railways); Terminal 'railways'","railways, knh,mbagathi way,rongai, kiserian"
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-DB3TO35,126,126 (MEDIUM:63); 125 (MEDIUM:51); 126RK (LOW:36),MEDIUM,63,"4 waypoints (rongai, ongata, kiserian); Terminal 'railways'","railways, ongata rongai, kiserian"
NTSA/RSN-0532,Royal Swift Express,NTR-00202002051608010,33FED,33FED (LOW:39),LOW,39,"2 waypoints (embakasi, jogoo); Terminal 'commercial'","Embakasi, Jogoo rdMombasa rdCabanasOutering rdAlsops, Accra rd"
NTSA/RSN-0532,Royal Swift Express,ADR-6DBSW36,33TP,33TP (MEDIUM:51); 33C (LOW:39); 33FED (LOW:39),MEDIUM,51,"3 waypoints (mombasa, cabanas, jogoo); Terminal 'commercial'","accra rd, mombasa rd cabanas outering rdembakasi likoni rdenterprise rd jogoo rd juja rdthika rd mathare north, Alsops"
NTSA/RSN-0532,Royal Swift Express,ADR-WZ9SW8K,33FED,33FED (MEDIUM:51); 33TP (MEDIUM:51); 33C (LOW:39),MEDIUM,51,"3 waypoints (cabanas, embakasi, jogoo); Terminal 'commercial'","accra rd, mombasa rd cabanas Kitengela outering rd embakasi Kangundo Rd Utawala Eastern Bypass likoni rd enterprise rd jogoo rd Muranga Rd juja rd thika rd mathare north, Alsops"
NTSA/RSN-0532,Royal Swift Express,ADR-537H6PR,33FED,33FED (LOW:39),LOW,39,"2 waypoints (embakasi, jogoo); Terminal 'commercial'","accra rd, jogoo rd, embakasi"
NTSA/RSN-0532,Royal Swift Express,ADR-A5ACLY6,,,UNMATCHED,0,Insufficient keyword overlap,"emabakasi, jogoo road, accra road"
NTSA/RSN-0532,Royal Swift Express,ADR-9AKFAB5,,,UNMATCHED,0,Insufficient keyword overlap,"accra road, mombasa road, embakasi"
NTSA/RSN-0532,Royal Swift Express,ADR-DB3TBLD,,,UNMATCHED,0,Insufficient keyword overlap,"emabakasi, accra road, jogoo road"
NTSA/RSN-0533,Rukagina 44,NTR-00202107221159520,04SK,04SK (MEDIUM:51); 35/60 (MEDIUM:51); 14 (LOW:39),MEDIUM,51,"3 waypoints (ronald, makongeni, ngala); Terminal 'otc'","Commercial, Ronald ngala Zimmermankiambugithuraikahawa westoutering roadnorthern bypasseastern bypassruiruthika, Makongeni"
NTSA/RSN-0533,Rukagina 44,NTR-00201901151134190,237,237 (MEDIUM:48); 44G (MEDIUM:47); 44K (MEDIUM:47),MEDIUM,48,"5 waypoints (ronald, thika, githurai)","ronald ngala, zimmerman,githurai,kahawawest,northern bypass,ruiru, thika"
NTSA/RSN-0533,Rukagina 44,NTR-00201908081513360,237,237 (MEDIUM:48); 14 (LOW:39); 04SK (LOW:39),MEDIUM,48,"4 waypoints (ronald, thika, ruiru)","ronald ngala, kiambu rd,nothern bypass,ruiru, thika"
NTSA/RSN-0533,Rukagina 44,ADR-O68IMW2,44G,44G (MEDIUM:59); 44K (MEDIUM:59); 237 (MEDIUM:48),MEDIUM,59,"Base number '44'; 2 waypoints (githurai, west)","ronald ngala, githurai , kahawa west"
NTSA/RSN-0533,Rukagina 44,ADR-6DBS97Z,,,UNMATCHED,0,Insufficient keyword overlap,"commercial, zimmerman, kahawawest, ruiru"
NTSA/RSN-0533,Rukagina 44,ADR-WZ9SE62,44G,44G (MEDIUM:47); 44K (MEDIUM:47); 14 (LOW:39),MEDIUM,47,Base number '44'; 1 waypoints (west),"ronald ngala, zimmerman, kahawa west"
NTSA/RSN-0533,Rukagina 44,ADR-537HBK9,44G,44G (MEDIUM:59); 44K (MEDIUM:59); 237 (MEDIUM:48),MEDIUM,59,"Base number '44'; 2 waypoints (githurai, west)","ronald ngala, kahawa west, githurai"
NTSA/RSN-0533,Rukagina 44,ADR-A5ACKB9,44G,44G (MEDIUM:47); 44K (MEDIUM:47); 14 (LOW:39),MEDIUM,47,Base number '44'; 1 waypoints (west),"ronald ngala, kahawa west, zimmerman"
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00229,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, ruiru, thika"
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00202102171148440,,,UNMATCHED,0,Insufficient keyword overlap,"Ruiru, Nembu Kigongo Gitwe Gachika, Mundoro"
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00202107070954180,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi, thika ruiru nembu kigumo gitare gachika mundoro nyanduma gatamaiyu, kimende"
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00964,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, thika, ruiru, kigumo"
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,ADR-EPJSJEL,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, thika , ruiru, gachika"
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back- Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back - Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back"
NTSA/RSN-0536,Runka Services,NTR-00202006091055510,,,UNMATCHED,0,Insufficient keyword overlap,"Odeon, HighridgePanganiBypassGithogoroRuakaLimururdNdenderuKaruraWangigeKikuyuKiambuRuiruJujaJuja farm, Thika"
NTSA/RSN-0536,Runka Services,NTR-001288,105,105 (LOW:39); 106 (LOW:39); 107 (LOW:39),LOW,39,"2 waypoints (odeon, kikuyu); Terminal 'odeon'","Odeon, BypassGithogoroRuakaKarura gachie via waiyaki way kikuyu peponi rd banana kabuku limuru tigoni kimende kijabe ikinu githunguri kwa maiko rioki thome ngumba alsops kariobangi, thika"
NTSA/RSN-0536,Runka Services,NTR-00201912270805250,105,105 (LOW:39),LOW,39,"2 waypoints (odeon, kikuyu); Terminal 'odeon'","Odeon, HighridgePanganiBypassGithogoroRuakaLimuru rdNdenderuKaruraWanginge, Kikuyu"
NTSA/RSN-0536,Runka Services,ADR-REOSLL9,107,107 (MEDIUM:51); 25 (LOW:39); 49 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, ruaka, odeon); Terminal 'odeon'","odeon, highridge, pangani, ruaka, ndenderu"
NTSA/RSN-0536,Runka Services,ADR-MDMSAM9,107,107 (MEDIUM:51); 44G (MEDIUM:51); 25 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, karura, odeon); Terminal 'odeon'","odeon, pangani, highridge, karura, rwaka, ndenderu"
NTSA/RSN-0536,Runka Services,ADR-YM3SELZ,106,106 (MEDIUM:51); 107 (MEDIUM:51); 11F (MEDIUM:51),MEDIUM,51,"3 waypoints (ruaka, odeon, karura); Terminal 'odeon'","odeon, bypass,githogoro,ruaka,karura, kikuyu"
NTSA/RSN-0536,Runka Services,ADR-8LMSVOQ,25,25 (LOW:39); 49 (LOW:39); 107 (LOW:39),LOW,39,"2 waypoints (pangani, odeon); Terminal 'odeon'","odeon, highridge, pangani, ndenderu"
NTSA/RSN-0536,Runka Services,ADR-ZZJS2ZY,107,107 (MEDIUM:51); 25 (LOW:39); 49 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, ruaka, odeon); Terminal 'odeon'","odeon, ndenderu,highridge, pangani, ruaka"
NTSA/RSN-0537,Rwaken Investments,NTR-001253,,,UNMATCHED,0,Insufficient keyword overlap,"within kenya, within kenya, within kenya"
NTSA/RSN-0537,Rwaken Investments,NTR-00948,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, within, nairobi"
NTSA/RSN-0537,Rwaken Investments,ADR-WZ9SW79,,,UNMATCHED,0,Insufficient keyword overlap,"within, , kenya"
NTSA/RSN-0537,Rwaken Investments,ADR-537H6RY,,,UNMATCHED,0,Insufficient keyword overlap,railwaysmsardathiriverkitengela
NTSA/RSN-0537,Rwaken Investments,ADR-A5ACLRV,,,UNMATCHED,0,Insufficient keyword overlap,"accra road, mombasa road, embakasi"
NTSA/RSN-0537,Rwaken Investments,ADR-9AKFAMQ,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, within, within"
NTSA/RSN-02025,Rware,NTR-00202101181115420,,,UNMATCHED,0,Insufficient keyword overlap,"Kangemi, Nyeri town, Ruringu"
NTSA/RSN-02025,Rware,NTR-00202101181117300,,,UNMATCHED,0,Insufficient keyword overlap,"Kangemi, Nyeri town, Kamakwa"
NTSA/RSN-4063,Safeline Matatu Socco Society,NTR-00201901070914160,102,102 (LOW:36),LOW,36,"3 waypoints (kenyatta, dagoretti, kikuyu)","kenyatta, dagoretti,kikuyu, limuru"
NTSA/RSN-4063,Safeline Matatu Socco Society,ADR-MDMSMR5,102,102 (LOW:39),LOW,39,"2 waypoints (railways, kikuyu); Terminal 'railways'","railways, dagoreti, kikuyu, limuru"
NTSA/RSN-4063,Safeline Matatu Socco Society,ADR-JY7S2EV,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, ndeiya, limuru"
NTSA/RSN-02033,Salty Bizada Investment,ADR-WZ9SDQL,14,14 (MEDIUM:63); 04SK (MEDIUM:63); 19C (MEDIUM:63),MEDIUM,63,"6 waypoints (ronald, kariobangi, kariokor); Terminal 'otc'","Ronald Ngala, tom mboya moi avenue mombasa rd cabanas utawala ruai njiru umoja innercore jogoo rd lunga lunga bahati juja rd kariobangi eastleigh kariokor fig tree thika rd, Alsops"
NTSA/RSN-02033,Salty Bizada Investment,ADR-537HQ72,14,14 (MEDIUM:63); 04SK (MEDIUM:63); 19C (MEDIUM:63),MEDIUM,63,"6 waypoints (ronald, kariobangi, kariokor); Terminal 'otc'","Ronald Ngala, tom mboya moi avenue mombasa rd cabanas utawala ruai njiru umoja innercore jogoo rd lunga lunga industrial area likoni bahati juja rd kariobangi eastleigh kariokor fig tree thika rd, Alsops"
NTSA/RSN-02033,Salty Bizada Investment,ADR-A5ACPQM,04SK,04SK (MEDIUM:63); 19C (MEDIUM:63); 35/60 (MEDIUM:63),MEDIUM,63,"5 waypoints (ronald, jogoo, makongeni); Terminal 'otc'","Umoja innecore, jogoo rd savannah Enterprise rd Imara Daima mombasa rd bunyala road upperhill Ngong rd Dagoretti corner Naivasha rd uthiru kangemi Waiyaki way Westlands Moi Avenue Ronald Ngala parklandsThika rd Eastern bypass RuiruThika, makongeni"
NTSA/RSN-02042,Salty Investments,NTR-00202106141134550,125,125 (MEDIUM:63); 126 (MEDIUM:63); 110 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, bomas); Terminal 'railways'","ongata rongai, bomas railways, Kitengela"
NTSA/RSN-02042,Salty Investments,NTR-00202105240924590,125,125 (MEDIUM:63); 126 (MEDIUM:63); 110 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, railways); Terminal 'railways'","Railways, langata rdbomas ongata rongai, kitengela"
NTSA/RSN-02042,Salty Investments,NTR-00202211071511110,111,111 (MEDIUM:63); 125 (MEDIUM:63); 126 (MEDIUM:63),MEDIUM,63,"4 waypoints (umoja, ngong, railways); Terminal 'railways'","Ngong, Kiserian Rongai Gataka Rd Bomas Langata Railways Jogoo Rd Kangundo Rd Komarock via Umoja, Kitengela"
NTSA/RSN-6455,Salty Supporters Investment,NTR-00202101191051190,04SK,04SK (MEDIUM:51); 46B (MEDIUM:51); 46H (MEDIUM:51),MEDIUM,51,"3 waypoints (ronald, ngala, kangundo); Terminal 'otc'","Ronald Ngala, Fig tree Thika rd Alsops Outering rd Cabanas Utawala Ruai, Kangundo rd"
NTSA/RSN-6455,Salty Supporters Investment,NTR-00201812211111140,04SK,04SK (MEDIUM:63); 35/60 (MEDIUM:63); 1960 (LOW:39),MEDIUM,63,"4 waypoints (ronald, saika, umoja); Terminal 'otc'","ronald ngara, jogoo rd,umoja innercore,saika, mowlem"
NTSA/RSN-6455,Salty Supporters Investment,ADR-EPJS7D5,,,UNMATCHED,0,Insufficient keyword overlap,"ALSOLPS,, OUTERING ROAD,, CITY CABANAS AND BACK"
NTSA/RSN-6455,Salty Supporters Investment,ADR-2DVSPW3,,,UNMATCHED,0,Insufficient keyword overlap,"ALSOLPS,, DANDORA,, RUAI,, MALAA AND BACK"
NTSA/RSN-0547,Serian,NTR-00138,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (kiserian, mbagathi, railways); Terminal 'railways'","kiserian, magadi road,langata road,mbagathi road,knh, railways"
NTSA/RSN-0547,Serian,ADR-MDMSM3A,126,126 (LOW:39),LOW,39,"2 waypoints (kiserian, railways); Terminal 'railways'","Railways, kiserian, Isinya"
NTSA/RSN-0547,Serian,ADR-YM3SLOL,125,125 (MEDIUM:63); 126 (MEDIUM:63); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, mbagathi); Terminal 'railways'","railways, mbagathi way,ongata rongai, kiserian"
NTSA/RSN-0547,Serian,ADR-8LMSODE,126,126 (MEDIUM:63); 125 (MEDIUM:51); 126RK (LOW:36),MEDIUM,63,"4 waypoints (rongai, ongata, kiserian); Terminal 'railways'","railways, ongata rongai, kiserian"
NTSA/RSN-0547,Serian,ADR-ZZJSZ7R,126,126 (MEDIUM:63); 125 (MEDIUM:51); 126RK (LOW:36),MEDIUM,63,"4 waypoints (rongai, ongata, kiserian); Terminal 'railways'","railways, kiserian, ongata rongai"
NTSA/RSN-0547,Serian,ADR-LZRSRJD,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, kiserian, magadi"
NTSA/RSN-0547,Serian,ADR-O68I8J6,125,125 (MEDIUM:63); 126 (MEDIUM:63); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, mbagathi); Terminal 'railways'","railways, kiserian,mbagathi way, ongata rongai"
NTSA/RSN-0547,Serian,ADR-6DBSLJV,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, mbagathi, kiserian); Terminal 'railways'","railways, kiserian,knh,mbagathi way, rongai"
NTSA/RSN-0547,Serian,ADR-WZ9S9R5,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, mbagathi, railways); Terminal 'railways'","railways, knh,mbagathi way,rongai, kiserian"
NTSA/RSN-0547,Serian,ADR-537HW8K,111,111 (MEDIUM:63); 4W (MEDIUM:63); 2 (MEDIUM:51),MEDIUM,63,"4 waypoints (nairobi, ngong, railways); Terminal 'railways'","railways, kiserian, ngong, Nairobi - Ngong via Karen - Kiserian and back"
NTSA/RSN-0547,Serian,,24,24 (LOW:36); 111 (LOW:36); 24C (LOW:36),LOW,36,"3 waypoints (nairobi, ngong, karen)",Nairobi - Ngong via Karen - Kiserian and back - Nairobi - Ngong via Karen - Kiserian and back
NTSA/RSN-0548,Seven City Shuttle,ADR-JY7SL62,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, athi river , kitengela, machakos"
NTSA/RSN-0548,Seven City Shuttle,ADR-POKSREA,110,110 (LOW:39); 11_2 (LOW:39),LOW,39,"2 waypoints (kitengela, railways); Terminal 'railways'","railways, machakos,athiriver, kitengela"
NTSA/RSN-01767,Single Line,NTR-00202109201132040,,,UNMATCHED,0,Insufficient keyword overlap,"katani, mlolongo mombasa rd hazina enterprise rd GPO ambassador, hakati"
NTSA/RSN-01767,Single Line,ADR-JY7S2Y8,23KS,23KS (LOW:39); 11 (LOW:36); 11_2 (LOW:36),LOW,39,"2 waypoints (estate, south); Terminal 'kencom'","south b, gpo, ambassador, hazina estate"
NTSA/RSN-01767,Single Line,ADR-POKS52J,23KS,23KS (LOW:39); 11 (LOW:36); 11_2 (LOW:36),LOW,39,"2 waypoints (estate, south); Terminal 'kencom'","south b, gpo, ambassador, hazina estate"
NTSA/RSN-01767,Single Line,ADR-VYASPYM,11,11 (LOW:39),LOW,39,"2 waypoints (south, hazina); Terminal 'bus station'","bus station, south b, hazina"
NTSA/RSN-1900,Smoke City,NTR-001102,11,11 (LOW:36); 11_2 (LOW:36),LOW,36,"3 waypoints (nairobi, makueni, machakos)","Nairobi, Kitengela, Machakos, Makueni"
NTSA/RSN-1900,Smoke City,NTR-00381,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, machakos, Wote"
NTSA/RSN-1900,Smoke City,NTR-00202009301656280,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi, KitengelaKajiado, Namanga"
NTSA/RSN-1900,Smoke City,ADR-8LMS9RZ,,,UNMATCHED,0,Insufficient keyword overlap,"city cabanas, machakos, Wote"
NTSA/RSN-0563,Snowball Society,NTR-00138,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (kiserian, mbagathi, railways); Terminal 'railways'","kiserian, magadi road,langata road,mbagathi road,knh, railways"
NTSA/RSN-0563,Snowball Society,NTR-00724,125,125 (MEDIUM:63); 126 (MEDIUM:63); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, mbagathi, railways); Terminal 'railways'","Railways, KNH,, Mbagathi,, Langata road,, Rongai,, Kiserian,, Namanga and back"
NTSA/RSN-0563,Snowball Society,ADR-O68IMV7,2,2 (MEDIUM:63); 102 (MEDIUM:63); 111 (MEDIUM:63),MEDIUM,63,"4 waypoints (kawangware, ngong, railways); Terminal 'railways'","Railways, KNH ngong rd kawangware ndonyo karen kibera langata rd hardy gataka rd ongata rongai kiserian isinya namanga kitengela, Mombasa rd"
NTSA/RSN-0563,Snowball Society,ADR-6DBS9W7,110,110 (LOW:39),LOW,39,"2 waypoints (kitengela, railways); Terminal 'railways'","Railways, Athi River, Kitengela"
NTSA/RSN-0563,Snowball Society,ADR-WZ9SEWJ,126,126 (MEDIUM:63); 125 (MEDIUM:51); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, mbagathi, railways); Terminal 'railways'","railways, knh,mbagathi way,rongai, kiserian"
NTSA/RSN-0563,Snowball Society,ADR-537HBBV,125,125 (MEDIUM:63); 126 (MEDIUM:63); 111 (LOW:39),MEDIUM,63,"4 waypoints (rongai, ongata, mbagathi); Terminal 'railways'","railways, mbagathi way,ongata rongai, kiserian"
NTSA/RSN-0563,Snowball Society,ADR-A5ACKKE,126,126 (MEDIUM:63); 125 (MEDIUM:51); 126RK (LOW:36),MEDIUM,63,"4 waypoints (rongai, ongata, kiserian); Terminal 'railways'","railways, ongata rongai, kiserian"
NTSA/RSN-0563,Snowball Society,ADR-9AKFJJV,126,126 (MEDIUM:63); 125 (MEDIUM:51); 126RK (LOW:36),MEDIUM,63,"4 waypoints (rongai, ongata, kiserian); Terminal 'railways'","railways, kiserian, ongata rongai"
NTSA/RSN-019122,Sony Classic Shuttle East Africa,NTR-00202104201026350,107D,107D (MEDIUM:48); 100 (LOW:36); 119 (LOW:36),MEDIUM,48,"5 waypoints (bypass, ruaka, kiambu)","Juja, Ruiru Eastern bypass Commercial Kikuyu Mutarakwa Thigio Limuru Githunguri Kiambu Wangige, Ruaka"
NTSA/RSN-019122,Sony Classic Shuttle East Africa,NTR-00202104290903280,100,100 (LOW:36); 120 (LOW:36); 121 (LOW:36),LOW,36,"3 waypoints (kiambu, limuru, githunguri)","Eastern by pass, Ruiru JujaRuaka Kiambu Githunguri Thigio Wangige Mutarakwa Limuru, kikuyu"
NTSA/RSN-019122,Sony Classic Shuttle East Africa,ADR-9AKFOOQ,,,UNMATCHED,0,Insufficient keyword overlap,"commercial, kiambu, githunguri"
